time,eyes_open,yaw,pitch,perclos,fatigue_score,distraction_score,driver_state,alert_level,total_alerts
0.0,False,-0.833375178039589,1.5150394678344132,100.0,0.6000000000000001,0.007070644053141315,fatigued,3,1
0.03333333333333333,False,-2.3070193647093946,1.7475383011302887,100.0,0.6022222222222223,0.010603740949402966,fatigued,3,1
0.06666666666666667,False,1.4852753593617318,-0.29099527105012923,100.0,0.6044444444444446,0.004653200640510427,fatigued,3,1
0.1,False,0.26975956849193167,0.9655815979358253,100.0,0.6066666666666668,0.0037266018475783547,fatigued,3,1
0.13333333333333333,True,-2.461581150212982,1.6290876402672196,80.0,0.5466666666666666,0.00589339256281521,fatigued,2,2
0.16666666666666666,True,-0.9765178402675425,1.7328627257321079,66.66666666666666,0.4933333333333333,0.006276308026889413,fatigued,2,2
0.2,True,-1.416299103166619,0.3198139181125791,57.14285714285714,0.4552380952380953,0.006380458348268963,fatigued,2,2
0.23333333333333334,True,0.9673868672659145,0.3895637407175731,50.0,0.4266666666666667,0.005153676056453605,fatigued,2,2
0.26666666666666666,True,0.2718846537319695,-0.6323667975399866,44.44444444444444,0.40444444444444444,0.004290641406970136,fatigued,2,2
0.3,True,-0.17591229722152207,0.41931328224472275,40.0,0.3866666666666667,0.004032941238870404,attentive,2,2
0.3333333333333333,True,1.3953529921282997,1.0107130138461708,36.36363636363637,0.37212121212121213,0.0033067156776780586,attentive,2,2
0.36666666666666664,True,-1.2245077029792406,2.6873934704883107,33.33333333333333,0.36,0.003982342866843182,attentive,2,2
0.4,True,-1.2450471487315287,2.1593342025524866,30.76923076923077,0.34974358974358977,0.004470782902729698,attentive,0,2
0.43333333333333335,True,1.7261044191451864,0.5938727610656582,28.57142857142857,0.34095238095238095,0.0036977371275784144,attentive,0,2
0.4666666666666667,True,0.3012108573413984,0.5512402403938506,26.666666666666668,0.33333333333333337,0.0034436388784377875,attentive,0,2
0.5,True,1.0467127081834056,0.10044954796082678,25.0,0.3266666666666667,0.00295160924459015,attentive,0,2
0.5333333333333333,True,3.0661832741940893,-0.4153198916990049,23.52941176470588,0.3207843137254902,0.0019220784471845613,attentive,0,2
0.5666666666666667,True,0.051708052562403795,1.6341681590605872,22.22222222222222,0.3155555555555556,0.0020042780462836635,attentive,0,2
0.6,True,1.525568157641021,0.12056128335197297,21.052631578947366,0.31087719298245614,0.002242295396706823,attentive,0,2
