time,eyes_open,yaw,pitch,perclos,fatigue_score,distraction_score,driver_state,alert_level,total_alerts
0.0,False,0.683985559332445,0.6842820472999411,100.0,0.6000000000000001,0.0045605625910329585,fatigued,3,1
0.03333333333333333,False,1.6771852470927446,-1.532728395811088,100.0,0.6022222222222223,0.006189764401512807,fatigued,3,1
0.06666666666666667,False,0.5999582184032863,2.99901060387253,100.0,0.6044444444444446,0.005979868374087656,fatigued,3,1
0.1,False,0.2769403031290683,0.5528797675848075,100.0,0.6066666666666668,0.005099768154922932,fatigued,3,1
0.13333333333333333,True,-1.7197287872551998,-1.004209946586182,80.0,0.5466666666666666,0.0021048511812287543,fatigued,2,2
0.16666666666666666,True,1.2919351786941242,-1.3768076991240246,66.66666666666666,0.4933333333333333,0.002201102894825526,fatigued,2,2
0.2,True,0.10122186751579171,-0.3391620891916209,57.14285714285714,0.4552380952380953,0.00185388282088259,fatigued,2,2
0.23333333333333334,True,-0.4031422499153323,-0.3025134342969594,50.0,0.4266666666666667,0.00148221106117957,fatigued,2,2
0.26666666666666666,True,0.9534949087694136,2.2561828204643026,44.44444444444444,0.40444444444444444,0.0021878109051220716,fatigued,2,2
0.3,True,0.49210226393399487,-1.4744458392804454,40.0,0.3866666666666667,0.001860087300962652,attentive,2,2
0.3333333333333333,True,-2.397883621299661,-1.3364222638605292,36.36363636363637,0.37212121212121213,0.0008052671122688119,attentive,2,2
0.36666666666666664,True,-1.6374233212394445,-0.722713210713647,33.33333333333333,0.36,0.0003258067602445283,attentive,2,2
0.4,True,-2.0228232581610928,2.1977435922789796,30.76923076923077,0.34974358974358977,0.0008221284332710749,attentive,0,2
0.43333333333333335,True,2.490247140441378,-0.7624989681336553,28.57142857142857,0.34095238095238095,0.00014818125625089263,attentive,0,2
0.4666666666666667,True,-1.9227575637854386,0.23698913017878886,26.666666666666668,0.33333333333333337,0.00046651293975837673,attentive,0,2
0.5,True,-1.349843701839172,3.600912681247452,25.0,0.3266666666666667,0.001312439226152061,attentive,0,2
0.5333333333333333,True,0.8831823181858925,1.3294672579220628,23.52941176470588,0.3207843137254902,0.0011781261503065515,attentive,0,2
0.5666666666666667,True,-0.2242053057058443,-0.7421976727597914,22.22222222222222,0.3155555555555556,0.001076404689937903,attentive,0,2
0.6,True,0.35611444071996123,-1.8826262931380469,21.052631578947366,0.31087719298245614,0.0007162599782361456,attentive,0,2
0.6333333333333333,True,3.217719135384763,1.014434888400233,20.0,0.3066666666666667,0.0006764593912396071,attentive,0,2
0.6666666666666666,True,-2.726815533270817,0.8345181450124355,19.047619047619047,0.3028571428571429,0.000739806205619452,attentive,0,2
0.7,True,-0.700460417909212,-0.4605977249954003,18.181818181818183,0.29939393939393943,0.0008011607832249338,attentive,0,2
0.7333333333333333,True,-1.923236694744624,-0.8060207881109309,17.391304347826086,0.296231884057971,0.0010600912420584698,attentive,0,2
0.7666666666666666,True,-2.5813282972275884,-1.5494996504608356,16.666666666666664,0.29333333333333333,0.0013504723425277316,attentive,0,2
0.8,True,0.9788773409241704,-0.24031115729743102,16.0,0.2906666666666667,0.0011010698186803315,attentive,0,2
0.8333333333333334,True,-0.16163885892030377,1.472353814488818,15.384615384615385,0.2882051282051282,0.0012121937600412954,attentive,0,2
0.8666666666666667,True,2.594553844405684,2.3613303706613564,14.814814814814813,0.28592592592592597,0.000934558820932769,attentive,0,2
0.9,True,-0.7696151915428979,-3.090299639889833,14.285714285714285,0.28380952380952384,0.0007780809855181831,attentive,0,2
0.9333333333333333,True,-1.2764710658923557,-4.6416399330340266,13.793103448275861,0.28183908045977013,0.0010087587579176453,attentive,0,2
0.9666666666666667,True,4.259397852783941,-1.1018576464806578,13.333333333333334,0.28,0.0004257306467954109,attentive,0,2
1.0,True,-1.4669442080883452,-1.2794615251838843,12.903225806451612,0.27827956989247316,0.0007140296539855644,attentive,0,2
1.0333333333333332,True,0.587007182518188,-1.65896532114533,12.5,0.2637634408602151,0.0007253933770283039,attentive,0,2
1.0666666666666667,True,-2.3350129745055943,3.0703898450989824,12.121212121212121,0.2501515151515152,0.0008111313624996487,attentive,0,2
1.1,True,-0.4720613416621422,0.6063369100098586,11.76470588235294,0.2373618538324421,0.0008093520592440659,attentive,0,2
1.1333333333333333,True,0.08584942720027551,-1.0773013715632977,11.428571428571429,0.2253221288515406,0.000843726287212505,attentive,0,2
1.1666666666666667,True,-0.5629540979419184,-2.7323357545342497,11.11111111111111,0.21396825396825395,0.0010584526527169778,attentive,0,2
1.2,True,-4.4727049629877635,0.32805812298133746,10.81081081081081,0.20324324324324325,0.0015474044911116655,attentive,0,2
1.2333333333333334,True,-0.41438767071859456,0.7378738562487183,10.526315789473683,0.1930962541488857,0.001511999196619749,attentive,0,2
1.2666666666666666,True,-1.0443921621060144,0.6160386615065704,10.256410256410255,0.18348178137651824,0.0015571471182281003,attentive,0,2
1.3,True,3.5604826523393975,-1.0884736825370456,10.0,0.17435897435897432,0.0011830800168200783,attentive,0,2
1.3333333333333333,True,-4.3664266812817445,0.892341647878329,9.75609756097561,0.16569105691056912,0.001579184391189516,attentive,0,2
1.3666666666666667,True,-0.7791993796031028,0.2030864296490124,9.523809523809524,0.15744483159117303,0.0016132944098943794,attentive,0,2
1.4,True,2.3485147032105083,0.957459264700738,9.30232558139535,0.1495902547065338,0.0012835542984951944,attentive,0,2
1.4333333333333333,True,3.6268052377492506,-1.6601939365237404,9.090909090909092,0.14210007047216353,0.0009718868250963258,attentive,0,2
1.4666666666666666,True,0.24535512878593665,-3.9155522812506924,8.88888888888889,0.13494949494949499,0.0011194173412635096,attentive,0,2
1.5,True,1.8180762413000826,-1.917401715471353,8.695652173913043,0.12811594202898552,0.0010120507436452782,attentive,0,2
1.5333333333333332,True,1.6352694956410003,-1.1893834219790975,8.51063829787234,0.12157878507554734,0.0008921179585888585,attentive,0,2
1.5666666666666667,True,-0.16085079325791612,-0.5423494311780177,8.333333333333332,0.11531914893617023,0.0009135345297151945,attentive,0,2
1.6,True,-1.745598384023803,-2.1374675518898165,8.16326530612245,0.10931972789115647,0.001150159191010686,attentive,0,2
